file_id,aritfact_id,slug,img_key,document_type,is_journal_article,reason,is_csis
1519155,542159,posleduiushchie-mery-v-kontekste-soveshchanii-vysokogo-urovnia-generalnoi-assamblei-organizatsii-obedinennykh-natsii-po-voprosam-sviazannym-so-zdorovem,artifacts/artifact/img/f93322e6-b26c-4b5c-9767-4632a3228ac5.jpg,report,false,Contains organizational header and structured sections typical of a report,false
1519159,542149,mtb-ljtmt-lrfy-lmstw-lljmy-lm-llmm-lmthd-lmny-blmsyl-lmtlq-blsh-mqwm-mddt-lmykrwbt,artifacts/artifact/img/19cd313e-720a-475f-b428-f5ccc7d26f1e.jpg,report,false,Contains organizational header and structured sections typical of a report,false
1519178,542165,suivi-des-reunions-de-haut-niveau-de-lassemblee-generale-des-nations-unies-sur-des-questions-relatives-a-la-sante,artifacts/artifact/img/b7196489-14d3-4a8d-8cfb-c999810ebbe3.jpg,report,false,Contains organizational header and report title,false
1519233,542245,patient-safety,artifacts/artifact/img/9ad8bd62-e5b8-4454-8a9d-b6fb9215b5be.jpg,report,false,Labeled as a report by the Director-General,false
1519239,542239,follow-up-to-the-high-level-meetings-of-the-united-nations-general-assembly-on-health-related-issues,artifacts/artifact/img/4c405f6c-d2fe-426f-9424-a69d55c2e439.jpg,report,false,Contains report title and organizational branding,false
1519250,542260,slm-lmrd-lml-llmy-bshn-slm-lmrd,artifacts/artifact/img/55ba6c98-617d-44af-9668-4c0c94470407.jpg,report,false,Contains organizational header and structured report format,false
1519261,542285,seguridad-del-paciente,artifacts/artifact/img/39b86b39-cbb3-4713-a274-a79e9efc1cb4.jpg,report,false,"Titled 'Informe del Director General', typical of a report",false
1519267,542289,bezopasnost-patsientov,artifacts/artifact/img/2807d0ae-9ffb-47ae-a26c-74d184d93567.jpg,report,false,Contains organizational header and structured sections typical of a report,false
1519283,542284,securite-des-patients,artifacts/artifact/img/b4eb7fdb-b58d-4f7c-ab01-6a84b854aa83.jpg,report,false,Titled 'Rapport' and lacks typical journal article structure,false
1519315,542311,huan-zhe-an-quan,artifacts/artifact/img/8e26c719-d715-48f1-b42d-d1429a4137ad.jpg,report,false,Contains organizational header and structured sections typical of a report,false
1519730,542687,taking-action,artifacts/artifact/img/fafa5308-7f74-41f4-b608-4ba11ce6ee1b.jpg,report,false,WHO report on healthcare improvement steps,false
1519733,542687,taking-action,artifacts/artifact/img/fafa5308-7f74-41f4-b608-4ba11ce6ee1b.jpg,report,false,WHO report on healthcare improvement steps,false
1519841,542802,antimicrobial-resistance-and-primary-health-care,artifacts/artifact/img/8405cfbb-5e70-45d7-86ea-3d998e50238a.jpg,report,false,Cover indicates a report by World Health Organization,false
1520018,542967,innovatsionnyi-mekhanizm-obespecheniia-gotovnosti-k-pandemicheskomu-grippu-otkryvaet-put-dlia-ustoichivogo-povysheniia-gotovnosti-k-pandemii,artifacts/artifact/img/bfaa2c4a-5b55-4ead-bd4a-146959994f7b.jpg,report,false,"Labeled as a report, lacks typical journal article structure",false
1520138,543107,access-to-rehabilitation-in-primary-health-care,artifacts/artifact/img/401ebbaf-d026-4dc4-9c66-dc7dc096b8e1.jpg,report,false,"Published by WHO, part of a technical series",false
1520275,543217,report-of-an-international-consultation,artifacts/artifact/img/3f666fb6-6609-449e-ab4c-6c8ad5ba0e29.jpg,report,false,Titled as a report with organizational branding,false
1520279,543211,primary-health-care-as-an-enabler-for-ending-the-epidemics-of-high-impact-communicable-diseases,artifacts/artifact/img/6487e1a2-a932-4835-9410-de52310b8b93.jpg,report,false,Cover indicates a report from a health organization.,false
1520564,543492,preparing-for-the-third-meeting-of-the-un-high-level-meeting-on-ncds-and-strengthening-the-role-and-contribution-of-the-private-sector,artifacts/artifact/img/e0d2af82-fe15-470e-80bd-278966f5eb2a.jpg,report,false,"Contains organizational logo, title, and structured sections",false
1520601,543522,mise-en-uvre,artifacts/artifact/img/fccdd677-af46-44b9-a029-2f56fe215f0a.jpg,report,false,Cover page of a health partnership implementation report,false
1520826,543748,review-meeting-for-special-projects-as-part-of-global-leprosy-control,artifacts/artifact/img/e98e8916-60e7-4d42-9895-e6497b3e5b59.jpg,report,false,Cover page of a WHO report on leprosy control,false
1520901,543793,design-parameters-for-population-based-trachoma-prevalence-survey,artifacts/artifact/img/0821a075-8a35-455e-adb4-f79df9ec880d.jpg,report,false,Cover design and WHO logo suggest a formal report.,false
1520907,543812,estimating-the-fiscal-and-economic-impacts-of-health-taxes-on-food-alcohol-and-tobacco,artifacts/artifact/img/2f478678-ef45-4cf3-8329-77555513de96.jpg,report,false,"Title and organization suggest a report, not academic formatting",false
1520918,543822,monitor-evaluate-improve,artifacts/artifact/img/634ba5ec-cc2b-41d1-ac10-8d0daae5f96b.jpg,report,false,Titled as a results report with organizational logos,false
1521007,543903,country-case-studies-on-primary-health-care,artifacts/artifact/img/4583dd25-77f2-478e-861e-b2104aab027a.jpg,report,false,Cover indicates a case study report by WHO.,false
1521662,544374,web-annex-g,artifacts/artifact/img/829fc6dd-ad8a-4fc4-8cdf-1631faa16b37.jpg,report,false,"Contains title, authors, and organizational logo",false
1521723,544452,tdr-research-fairness-initiative-report-2018,artifacts/artifact/img/12203fe6-f7da-467d-92d5-f3a21ce66a78.jpg,report,false,Titled as a research initiative report,false
1522084,544783,ending-preventable-maternal-newborn-and-child-mortality,artifacts/artifact/img/a07dabb3-3374-4052-b6a9-f30563fcec35.jpg,report,false,Cover indicates a report from a technical advisory meeting,false
1522089,544777,reducing-health-inequities-through-intersectoral-action-on-the-social-determinants-of-health,artifacts/artifact/img/b5f1a274-9845-409e-a058-f18453ded690.jpg,report,false,"Contains sections, headings, and organizational formatting",false
1522215,544908,weekly-epidemiological-record-2017-vol,artifacts/artifact/img/b75a2fe0-11d0-47a7-9786-261055da45e5.jpg,report,false,"WHO report format, not typical academic journal structure",false
1522235,544923,weekly-epidemiological-record-2017-vol,artifacts/artifact/img/5497c7d1-43d9-4ce0-8185-351c6751c807.jpg,report,false,"WHO report format, not typical academic journal structure",false
1522504,545142,disability-and-rehabilitation-in-the-western-pacific,artifacts/artifact/img/e29c6038-2629-4247-8a8b-cd7db42bea88.jpg,report,false,Cover page of a report by a health organization,false
1522601,545196,false-negative-rdt-results-and-implications-of-new-reports-of-p,artifacts/artifact/img/21ff902a-47fd-4bbe-ac76-556075e90cf9.jpg,report,false,"Published by WHO, lacks typical journal article structure",false
1523211,545692,achieving-and-maintaining-universal-coverage-with-long-lasting-insecticidal-nets-for-malaria-control,artifacts/artifact/img/cb7a1abf-0096-4591-b35a-14b0f594d45e.jpg,report,false,Contains organizational branding and structured sections typical of a report,false
1523403,545830,together-on-the-road-to-universal-health-coverage,artifacts/artifact/img/1f41af9c-1d23-4287-9618-fecfd52769d8.jpg,report,false,Cover page with title and organization logo,false
1523586,546007,promotion-de-la-sante-dans-le-cadre-des-objectifs-de-developpement-durable,artifacts/artifact/img/fbb7451e-560c-40b4-956d-3c1f59f901c0.jpg,report,false,"WHO report format, not academic journal style",false
1550628,572136,lhwl-lshy-fy-lrd-lflstyny-lmhtl-bm-fyh-lqds-lshrqy-wfy-ljwln-lswry-lmhtl,artifacts/artifact/img/994c873b-d5fd-4255-b111-3b80c2d63b2f.jpg,report,false,Contains organizational header and structured sections typical of a report,false
1594213,614111,igf-guidance-for-governments,artifacts/artifact/img/5c1c23fe-d0a4-41eb-af9c-6678b6bfa8ef.jpg,report,false,Cover indicates a report by an intergovernmental forum,false
1594241,614129,global-market-report,artifacts/artifact/img/6c8b1cf2-67cc-4997-ab29-2b5e6892baca.jpg,report,false,"Contains title, authors, and report formatting",false
1594259,614136,health-co-benefits-from-ndc-implementation-in-china,artifacts/artifact/img/de54d6f6-f3e6-46d4-a508-f74ac3619cc9.jpg,report,false,"Labeled as a report, lacks journal article features",false
1594269,614125,code-shift,artifacts/artifact/img/d1191340-4496-4756-b1e9-8f73cd49c8e2.jpg,report,false,"Labeled as a report, lacks journal article features",false
1594290,614126,rethinking-eskom,artifacts/artifact/img/a9faf06e-de89-4c6f-b929-2efb39f57a3f.jpg,report,false,"Contains title, authors, and organizational logos, typical of a report",false
1594299,614154,e-commerce-in-the-world-trade-organization,artifacts/artifact/img/c2592367-1454-4ac8-b697-1a1f105c44bb.jpg,report,false,"Title, author, and organization suggest a report format",false
1594300,614154,e-commerce-in-the-world-trade-organization,artifacts/artifact/img/c2592367-1454-4ac8-b697-1a1f105c44bb.jpg,report,false,"Title, author, and organization suggest a report format",false
1594314,614121,global-market-report,artifacts/artifact/img/9c9fed37-1143-46f0-a229-58cf9399c21c.jpg,report,false,"Contains title, authors, and report-style formatting",false
1594315,614121,global-market-report,artifacts/artifact/img/9c9fed37-1143-46f0-a229-58cf9399c21c.jpg,report,false,"Contains title, authors, and report-style formatting",false
1594350,614166,how-to-target-electricity-and-lpg-subsidies-in-india,artifacts/artifact/img/41fdae23-8b40-4746-bba7-e5c16acd261d.jpg,report,false,"Labeled as a report, lacks academic formatting",false
1594373,614186,tackling-coal-driven-air-pollution-in-china-and-india,artifacts/artifact/img/00704078-cac3-4574-9625-6ce7e3f10d61.jpg,report,false,Labeled as a report on the cover,false
1594386,614192,submission-to-environment-and-climate-change-canadas-consultation-on-non-tax-fossil-fuel-subsidies,artifacts/artifact/img/b25b3d3d-71d2-44bf-a3af-fff1b6c261a8.jpg,report,false,"Labeled as a report, lacks academic journal formatting",false
1594443,614227,fossil-fuel-to-clean-energy-subsidy-swaps,artifacts/artifact/img/e71d4dd9-bfca-4afb-b944-107afed66d62.jpg,report,false,"Labeled as a GSI report, not academic formatting",false
1594444,614229,raising-ambition-through-fossil-fuel-subsidy-reform,artifacts/artifact/img/4bfadbc7-6dd8-43b9-85b3-31873be7c9e6.jpg,report,false,Title and organizational logos suggest a report format,false
1594448,614245,local-content-policies-in-the-mining-sector,artifacts/artifact/img/dce40c80-7610-47d2-8542-ab8896c7c368.jpg,report,false,Cover indicates a report by an intergovernmental forum.,false
1594458,614239,canadian-initiatives-against-bribery-by-foreign-investors,artifacts/artifact/img/514da530-da9d-4615-b46c-ba1c3552b424.jpg,report,false,"Labeled as a report, lacks academic journal formatting",false
1594469,614254,how-and-why-the-us,artifacts/artifact/img/838ea12d-be50-4ca1-b609-a0d5ef24a93a.jpg,report,false,Titled as a report with organizational logos,false
1594543,614300,indias-energy-transition,artifacts/artifact/img/2e444eae-efee-4aa0-a07e-931e01d5a343.jpg,report,false,"Labeled as a report, lacks journal article features",false
1594572,614326,harnessing-the-flow-of-data,artifacts/artifact/img/3126ae28-f92a-43ed-8376-3dbbeb00f80e.jpg,report,false,"Labeled as a report, lacks journal article features",false
1594574,614305,subsidy-swap,artifacts/artifact/img/91dd27d4-5d60-41ac-aa22-2df6f646f9e4.jpg,report,false,"Labeled as a GSI report, not academic formatting",false
1594596,614306,using-technology-to-solve-todays-water-challenges,artifacts/artifact/img/67148319-4f84-444f-8f48-5a7725b949fe.jpg,report,false,"Labeled as a report, lacks academic journal formatting",false
1594617,614358,getting-on-target,artifacts/artifact/img/3f08f8be-3e39-467b-b8dc-83abde6907a8.jpg,report,false,"Labeled as a report, lacks academic journal formatting",false
1594760,614465,at-the-crossroads,artifacts/artifact/img/c564c2ad-b0aa-4b83-9133-24b9270d169a.jpg,report,false,"Labeled as a GSI report, not academic formatting",false
1611485,630189,amid-confusion-over-the-public-charge-rule-immigrant-families-continued-avoiding-public-benefits-in-2019,artifacts/file/img/4f36dd6e-2382-88d0-a3e8-ea1e7a421d79.png,report,false,"Title and layout suggest a report, not academic formatting",false
1611493,630232,mapping-student-needs-during-covid-19,artifacts/file/img/0ea918af-017f-e7c3-7b07-301649396ab5.png,report,false,"Title, organization, and sections indicate a report format",false
1611500,630260,federal-rebate-calculation-for-medications-to-treat-opioid-use-disorder-in-state-medicaid-programs,artifacts/file/img/0a170242-4952-f7ff-a241-6bc75e18dcde.png,report,false,Describes a federal rebate calculation method for state programs,false
1611501,630261,quickly-expanding-medicaid-eligibility-as-an-urgent-response-to-the-coronavirus-pandemic,artifacts/file/img/b62ba31a-856b-f8a7-97cd-547fac6e0156.png,report,false,Contains title and date but lacks academic formatting,false
1611517,630277,lessons-learned-implementing-video-analytics-in-a-public-surveillance-network,artifacts/file/img/1bb8f271-c4c0-cd90-214c-4ce2e88c3254.png,report,false,Title suggests a report from a policy center,false
1611518,630279,a-guide-to-community-strategies-for-improving-emerging-adults-safety-and-well-being,artifacts/file/img/376dcd03-3079-049b-86ba-be5b3f9a99b5.png,report,false,Contains organizational branding and report-like structure,false
1611519,630278,optimizing-public-surveillance-systems-for-crime-control-and-prevention,artifacts/file/img/271fc50b-4d8e-1978-c76a-ffd111207252.png,report,false,"Guide for law enforcement, not academic formatting",false
1611533,630296,hospital-readiness-for-covid-19,artifacts/file/img/fe174e9a-b029-6f1f-2784-8915cf02895b.png,report,false,"Title and layout suggest a report, not academic formatting",false
1611544,630304,how-have-states-addressed-behavioral-health-needs-through-jri,artifacts/file/img/362e3070-17da-416d-83d0-0afb9870d501.png,report,false,"Title suggests a policy report, not academic formatting",false
1611549,630309,understanding-equity-gaps-in-college-graduation,artifacts/file/img/0be5c12f-5413-3755-8f4d-ed7583d63373.png,report,false,Contains organizational branding and report-like structure,false
1611562,630197,assessing-the-impact-of-utahs-reclassification-of-drug-possession,artifacts/file/img/939ae2a2-99cf-6902-7a47-60ddad9cd51d.png,report,false,Title and organization suggest a policy report.,false
1611576,630200,uninsured-new-mothers-health-and-health-care-challenges-highlight-the-benefits-of-increasing-postpartum-medicaid-coverage,artifacts/file/img/f55508e9-a8ea-c4d3-0fab-e41d08ae2960.png,report,false,Title and organization name suggest a policy report,false
1611580,630343,implications-of-the-fifth-circuit-court-decision-in-texas-v-united-states,artifacts/file/img/72b1daa5-8a75-a6f3-c99b-56ac1f5738a9.png,report,false,"Title, organization logo, and date suggest a report format",false
1611583,630344,building-economic-growth-and-inclusion-together,artifacts/file/img/7203047b-b528-e005-eb98-dce09d4f1235.png,report,false,"Contains title, authors, and organizational branding",false
1611596,630222,medicaid-prescriptions-for-opioid-use-disorder-under-fee-for-service-and-managed-care-arrangements-in-2018,artifacts/file/img/7fb77b16-539a-c9bd-209d-d439d4c728ab.png,report,false,"Title and layout suggest a report, not a journal article",false
1611605,630361,who-is-accessing-charitable-food-in-america,artifacts/file/img/485941ae-a173-d88f-ae21-d2f5c135505a.png,report,false,"Title, subtitle, and organization name indicate a report format",false
1611607,630366,over-half-of-nonelderly-adults-support-either-a-public-option-or-medicare-for-all-with-more-preferring-a-public-option,artifacts/file/img/67177cf3-6d88-1f5c-9611-b29f9457b5ed.png,report,false,"Title, organization logo, and date suggest a report format",false
1611618,630243,the-covid-19-pandemic-is-straining-families-abilities-to-afford-basic-needs,artifacts/file/img/9e73c0fa-7777-ed41-23f8-9478a7d7e4b2.png,report,false,Title and organization logos suggest a report format,false
1611638,630193,parents-are-struggling-to-provide-for-their-families-during-the-pandemic,artifacts/file/img/f1a198ca-4429-7f95-95f6-f40d59e35d72.png,report,false,Title and organization logos suggest a report format,false
1611641,630403,what-explains-the-widespread-material-hardship-among-low-income-families-with-children,artifacts/file/img/e60a2602-aea7-da91-4e06-f9514c2447dd.png,report,false,"Contains title, authors, and organization, typical of a report",false
1611643,630404,proposed-public-charge-rule-could-jeopardize-recent-coverage-gains-among-citizen-children,artifacts/file/img/200e84fd-7fd4-e6c5-a251-843bd2c092d0.png,report,false,"Contains title, date, and organizational branding",false
1611653,630411,evidence-based-interventions-for-adolescent-opioid-use-disorder,artifacts/file/img/3eb33046-6544-97ba-a28f-5c79bf09dc16.png,report,false,Contains organization logo and report-style layout,false
1611662,630207,hispanic-adults-in-families-with-noncitizens-disproportionately-feel-the-economic-fallout-from-covid-19,artifacts/file/img/65ce64da-26f3-ba53-2089-0d9a89f12917.png,report,false,"Title and organization logos, lacks journal article structure",false
1611663,630421,how-ohio-prescribers-can-increase-access-to-treatment-for-adolescent-opioid-use-disorder,artifacts/file/img/816b7602-0fc4-0e4d-c3e1-9d2956fe8b40.png,report,false,Contains organizational branding and policy-focused content,false
1611667,630426,development-and-structure-of-betos-20-with-illustrative-data,artifacts/file/img/ce982140-9620-b577-8183-e5e17911a8a6.png,report,false,Contains organizational branding and report-like structure,false
1611675,630280,public-surveillance-cameras-and-crime,artifacts/file/img/a1713031-c0f9-8432-30ac-af3452ecbf58.png,report,false,Title and organization name suggest a report format,false
1611680,630214,with-new-marketplaces-created-by-the-affordable-care-act-is-it-still-less-expensive-to-serve-low-income-people-in-medicaid-than-in-private-insurance,artifacts/file/img/217b7948-4cf2-d10d-a742-a402d6108674.png,report,false,"Foundation logo, report title, and authors listed",false
1611712,630475,cutting-through-the-jargon,artifacts/file/img/e2b53f5d-f441-9efd-dd39-63e62d8743af.png,report,false,Title and organization name suggest a report format,false
1611714,630365,tackling-food-insecurity,artifacts/file/img/ac9fc0cc-c413-7643-bda3-489e2956356e.png,report,false,Contains organizational branding and report-like layout,false
1611757,630383,improving-chronic-illness-management-in-harlem,artifacts/file/img/2e2e67df-c1b8-bd6e-da48-d62bbec1f7be.png,report,false,Contains organizational branding and report-like structure,false
1611770,630531,rethinking-unemployment-insurance-taxes-and-benefits,artifacts/file/img/838a1a21-5639-46f9-faef-8836137770c0.png,report,false,"Contains title, authors, and organization logo",false
1611773,630532,an-introduction-to-the-national-longitudinal-land-use-survey-and-data,artifacts/file/img/0ce1e755-6a64-3244-6049-a3839b96edc9.png,report,false,Title and organization name suggest a report format,false
1611782,630544,parents-access-to-work-family-supports,artifacts/file/img/0457c938-a410-c022-acba-aef5a024c404.png,report,false,"Title, authors, and organization indicate a report format",false
1611784,630545,dos-metodos,artifacts/file/img/44951c7d-a7f6-bce2-21a1-12023d685d1f.png,report,false,Contains organizational branding and report-like structure,false
1611791,630550,implementing-gunshot-detection-technology,artifacts/file/img/ad416b5e-997c-c963-6b45-228f6ca0af5c.png,report,false,"Title, authors, and organization but lacks journal formatting",false
1611794,630555,how-to-launch-a-supportive-housing-pay-for-success-initiative,artifacts/file/img/87d8fd3d-954b-4cbf-d871-19287d3ec86e.png,report,false,"Contains title, date, and report-like structure",false
1611803,630428,how-schools-can-help-prevent-adolescent-opioid-use-disorder,artifacts/file/img/a56b1e3f-912a-7317-be8d-0f1672f0f038.png,report,false,Contains organization logo and structured sections typical of a report,false
1611811,630570,an-opportunity-zone-guide-for-governors-and-a-case-study-of-south-carolina,artifacts/file/img/a22b5d78-9fa1-8992-9b5a-1ebd3549484e.png,report,false,"Title, authors, and case study format indicate a report",false
1611815,630576,monitoring-patient-access-to-family-based-opioid-use-disorder-treatment-in-new-jersey,artifacts/file/img/dd47d487-5dd6-2486-dc9f-04da31bad4f4.png,report,false,"Title, organization, and date suggest a report format",false
1611824,630580,mobilizing-youth,artifacts/file/img/9a73b194-7bc1-c370-d0bd-919737a6a7c0.png,report,false,Contains organizational branding and structured sections typical of a report,false
1611833,630589,how-households-with-children-are-affected-by-restricting-broad-based-categorical-eligibility-for-snap,artifacts/file/img/177895f5-ddb7-5f32-6b90-71b26f058034.png,report,false,Title and organization name suggest a report format,false
1611850,630559,professional-development-supports-and-teacher-practice-in-low-income-pre-k-programs,artifacts/file/img/2e251916-f7dd-b948-0859-ef8a7e96bdcf.png,report,false,Contains organizational branding and report-like structure,false
1611861,630615,state-variation-in-medicaid-prescriptions-for-opioid-use-disorder-from-2011-to-2018,artifacts/file/img/619feb61-b8fb-373e-d574-e9dff0297a3b.png,report,false,Title and organization name suggest a report format,false
1611862,630617,implementation-considerations-for-policies-permitting-guns-on-campus-in-kansas,artifacts/file/img/fd2596e2-8621-98ba-0a34-6d1a4c351a22.png,report,false,Title and organization logo suggest a report format,false
1611873,630590,raising-the-minimum-wage-in-new-jersey,artifacts/file/img/7c0a657d-ce3d-1a43-a0af-d48b07a6b912.png,report,false,Title and organization suggest a policy report,false
1611875,630626,health-insurance-coverage-declined-for-nonelderly-americans-between-2016-and-2017-primarily-in-states-that-did-not-expand-medicaid,artifacts/file/img/ad86aaa5-2a9f-f7ad-5b14-2b83284e53ab.png,report,false,"Contains title, authors, and organization logos, typical of a report",false
1611878,630629,the-effect-of-the-affordable-care-act-on-medicare-enrollees-access-to-physician-services,artifacts/file/img/7c21bf75-23a7-7f30-f462-ca4cc1eac246.png,report,false,"Contains title, date, and organizational branding",false
1611880,630597,despite-recent-improvement-one-in-six-children-lived-in-a-family-with-problems-paying-medical-bills-in-2017,artifacts/file/img/8eb0fb0a-c0c9-8e52-2d4a-626e0c9242ae.png,report,false,"Contains title, organization, and report-like formatting",false
1611892,630218,catalyzing-policing-reform-with-data,artifacts/file/img/08a67e95-90ea-0e49-bd7e-a4a7dde5d059.png,report,false,Contains organization logo and report-style layout,false
1611894,630647,racial-disparities-in-uninsurance-among-new-mothers-following-the-affordable-care-act,artifacts/file/img/9be4e5c8-3ef5-0bb5-2d7d-23734dbf6c0e.png,report,false,"Contains title and bullet points, lacks academic formatting",false
1611896,630646,the-past-present-and-future-of-workplace-giving-in-the-united-states,artifacts/file/img/264d57f5-8f47-bf8f-7a49-11bdfbcf405b.png,report,false,Contains organizational branding and report-like structure,false
1611905,630652,health-insurance-coverage-for-women-of-reproductive-age-20132016,artifacts/file/img/facea2b4-7270-c62b-3ed3-2d6f544faec1.png,report,false,"Title and format indicate a report, not a journal article",false
1611921,630233,how-the-covid-19-recession-could-affect-health-insurance-coverage,artifacts/file/img/03cc7733-c9b4-e432-d7d2-c12a5f3daf1b.png,report,false,"Contains sections, analysis, and policy focus, not typical journal formatting",false
1611951,630592,how-working-families-are-affected-by-restricting-broad-based-categorical-eligibility-for-snap,artifacts/file/img/d03b25fd-6d92-f3b3-0168-0690491c9a98.png,report,false,Title and organization name suggest a report format,false
1611959,630704,precarious-work-schedules-could-jeopardize-access-to-safety-net-programs-targeted-by-work-requirements,artifacts/file/img/4ed25c4d-ce6e-85ff-144b-f307ecf5a186.png,report,false,Title and organization name suggest a report format,false
1611967,630675,proposed-changes-to-the-poverty-line-would-reduce-snap-participation-over-time,artifacts/file/img/cee083a7-22e1-1004-3795-d35940d8054a.png,report,false,Title and organization logo suggest a report format,false
1611971,630395,uninsurance-and-medicaidchip-participation-among-children-and-parents,artifacts/file/img/ba7ff529-dbe7-f712-4363-ccd3b106e8ca.png,report,false,"Contains title, authors, and organization, not academic formatting",false
1611972,630686,the-importance-of-broad-based-categorical-eligibility-bbce-in-snap,artifacts/file/img/9d794973-d8b2-32b0-90b6-db8adea04263.png,report,false,Contains organizational branding and report-like structure,false
1611980,630726,one-in-seven-adults-in-immigrant-families-reported-avoiding-public-benefit-programs-in-2018,artifacts/file/img/bb91e4dc-1241-727c-701b-6047bfa67de1.png,report,false,"Title and organization name, lacks academic formatting",false
1611992,630742,despite-labor-market-gains-in-2018-there-were-only-modest-improvements-in-families-ability-to-meet-basic-needs,artifacts/file/img/1a0d637d-b994-af0e-ab71-5348990fee87.png,report,false,"Title and organization name, lacks academic formatting",false
1611993,630705,many-adults-targeted-by-medicaid-work-requirements-face-barriers-to-sustained-employment,artifacts/file/img/4854a3ed-0749-1071-1909-e781907dba2c.png,report,false,"Contains title, author, date, and organizational branding",false
1612008,630191,one-in-six-adults-in-california-immigrant-families-reported-avoiding-public-benefits-in-2019,artifacts/file/img/a5fae477-0be0-20c7-41a3-8c8251701d5f.png,report,false,Title suggests a report on public benefits in California.,false
1612010,630642,social-securitys-earliest-eligibility-age,artifacts/file/img/949243c5-cdd4-26e4-c2f2-fe6f16eaf570.png,report,false,"Published by Urban Institute, lacks journal article structure",false
1612020,630735,education-and-health,artifacts/file/img/15525fb5-eb3b-935e-6083-a75319284a59.png,report,false,"Contains title, authors, and organization branding",false
1612036,630678,incentivizing-results,artifacts/file/img/81806a7a-c1a6-46fd-165d-00c2f94d9a1b.png,report,false,Title and organization logo suggest a report format,false
1612051,630659,a-unified-cost-sharing-design-for-medicare,artifacts/file/img/9001e213-9529-24c0-ae6c-c6d28dcd3249.png,report,false,"Title, authors, and foundation logos indicate a report format",false
1612064,630238,closing-youth-prisons,artifacts/file/img/5d43ab75-10ff-ab7c-2b2c-c8d003b1b20c.png,report,false,Title and organization name suggest a report format,false
1612070,630805,confronting-structural-racism-in-research-and-policy-analysis,artifacts/file/img/5c462726-2b33-9c1b-66c9-e0071210c944.png,report,false,Title and institutional branding suggest a report format,false
1612071,630815,has-society-gotten-older-or-younger,artifacts/file/img/497b9aad-49ff-b9bf-0f38-99183c949cf2.png,report,false,Title and organization name suggest a report format,false
1612072,630812,womens-concerns-about-future-birth-control-access,artifacts/file/img/cf56bc3a-0808-f357-40fe-5dc7f2c44bfd.png,report,false,Contains title and sections but lacks academic formatting,false
1612073,630242,building-savings-ownership-and-financial-well-being,artifacts/file/img/c6c89e89-8239-9406-eb34-2652dc6646bc.png,report,false,Title and organization logos suggest a report format,false
1612146,630878,state-of-immigrants-in-the-district-of-columbia,artifacts/file/img/6b0cf58c-7334-8d99-1dae-5fd7b3895296.png,report,false,Title and organization name suggest a report format,false
1612149,630875,school-district-funding-in-virginia,artifacts/file/img/a24cf740-ecd7-8534-a074-ba4a66560cfd.png,report,false,"Title and date suggest a report, not academic formatting",false
1612155,630880,will-living-standards-decline-for-future-retirees,artifacts/file/img/50309655-3d0c-ee02-64e5-f187815d22b8.png,report,false,"Title and organization logo, lacks academic formatting",false
1612171,630901,how-different-studies-measure-income-inequality,artifacts/file/img/a4cb8ad8-65c3-0d2c-2ab4-57d027d5d932.png,report,false,Title and organization suggest a policy report format,false
1612186,630918,helping-industries-to-classify-reports-of-sexual-harassment-sexual-misconduct-and-sexual-assault,artifacts/file/img/e1e19970-3e26-e3b1-8d50-db0bd217f07c.png,report,false,Cover page of a report with organizational logos,false
1612204,630919,how-have-workers-fared-under-the-aca,artifacts/file/img/b1d36ab8-bbe9-88a5-9b97-40803a485de4.png,report,false,"Contains title, authors, and foundation logos",false
1612210,630898,public-investment-in-community-driven-safety-initiatives,artifacts/file/img/a399edf2-1b26-fe70-d68b-bcd3ccff6120.png,report,false,Contains organizational branding and report-like structure,false
1612213,630951,private-sector-humanitarians,artifacts/file/img/ffc02bc1-d50c-1397-4df3-84a14cf8a9b5.png,report,false,Contains organizational branding and report-like structure,false
1612214,630940,the-education-jobs-mix-match,artifacts/file/img/8562778a-c516-6314-ceeb-d0cb02cff852.png,report,false,"Contains title and date, lacks academic formatting",false
1612223,630952,implementing-alternatives-to-incarceration-for-women-in-rural-communities,artifacts/file/img/8e9d4415-36c5-5956-ce71-0a0d14b78526.png,report,false,"Contains title, authors, and policy center affiliation",false
1612238,630974,reclassified,artifacts/file/img/44b7b93a-318f-ac8b-2203-9c070584f300.png,report,false,"Contains title, organization, and report-like structure",false
1612251,630983,collecting-and-using-data-for-prosecutorial-decisionmaking,artifacts/file/img/2feaaf81-c2de-af67-51bc-14722576c1e2.png,report,false,Title and organization name suggest a report format,false
1612257,630985,a-pathway-to-connect-communities,artifacts/file/img/d13121bc-dbd0-06ea-6621-d98a555011ba.png,report,false,"Title and author suggest a report, not academic formatting",false
1612273,630990,building-beyond-policing,artifacts/file/img/cff3b9d4-7468-ec14-6cf3-ee16ccbe7a55.png,report,false,"Contains title, author, and organization, typical of a report",false
1612282,630890,measuring-income-inequality-in-the-us,artifacts/file/img/215714c2-1180-1824-f187-6958f8e07a11.png,report,false,Title and organization name suggest a report format,false
1612296,631015,the-well-being-and-basic-needs-survey,artifacts/file/img/31056d41-b4d2-9c71-39e2-2a7aca9bd88b.png,report,false,Title and organization name suggest a report format,false
1612333,631054,mapping-the-need-for-home-visiting-across-and-within-states,artifacts/file/img/6015a2d4-c93b-0ab6-29bc-c7cc8904b70e.png,report,false,Contains organizational branding and report-style formatting,false
